name,lat,lon
금호역,37.54848371,127.0168605
두산아파트정문.금호역,37.54849156,127.0166607
금호역,37.54854804,127.0164962
금호역.3호선,37.54830726,127.0166131
화단삼거리,37.54832648,127.0196306
두산아파트111동,37.55072935,127.0160865
벽산아파트501동앞,37.55488992,127.02551
벽산아파트505동앞,37.55440207,127.0262411
벽산아파트111동앞,37.55304327,127.0268847
벽산아파트206동앞,37.55215303,127.0273214
벽산아파트202동앞,37.55137875,127.0273319
벽산하이피아상가앞,37.5521878,127.0256318
우리은행.백범학원터,37.54830519,127.0209678
행당푸르지오아파트,37.55624115,127.034046
래미안옥수리버젠아파트,37.5457739,127.0147395
래미안옥수리버젠아파트상가,37.54436602,127.0157338
옥수동주민센터.옥수동성당,37.54359973,127.0140224
국민은행,37.54267754,127.0122495
국민은행,37.54286523,127.0126663
옥수동주민센터.옥수동성당,37.5433723,127.0136049
삼성아파트정문,37.54393378,127.015197
래미안옥수리버젠아파트,37.54582581,127.0148111
성동노인종합복지관,37.56516532,127.0414424
중앙하이츠아파트,37.56514831,127.0389053
민자역사후문,37.56352689,127.0383593
금호1가동주민센터,37.55473246,127.0208124
금호정형외과,37.55413011,127.020512
금호고등학교앞,37.5529185,127.0236269
벽산하이피아상가,37.55198687,127.0259696
벽산노인정,37.55109673,127.0268495
벽산아파트107동,37.55168723,127.0274199
벽산아파트109동,37.55263495,127.0273951
벽산아파트505동,37.55430187,127.0263401
벽산아파트501동,37.5549687,127.0255119
광희중학교.응봉역,37.55191298,127.0350707
한신아파트후문,37.55393206,127.0372041
한신아파트정문,37.55482445,127.0353816
민자역사후문,37.56352587,127.0385139
중앙하이츠아파트,37.56503001,127.0386039
삼성래미안아파트,37.56554453,127.0402874
금북초등학교입구,37.55569763,127.023616
대현산배수지공원앞,37.55518095,127.0220274
선영약국,37.56669336,127.0307609
텐즈힐아파트101동.115동,37.56688661,127.0293678
숭신초등학교.도선고등학교앞,37.56727466,127.027152
왕십리도선동주민센터,37.56770921,127.0258772
텐즈힐아파트120동.213동앞,37.56890673,127.0260004
왕십리중앙교회,37.57015713,127.0265654
마장동현대아파트,37.57009858,127.0431669
청계장원아파트,37.56921928,127.0448624
마장2교사거리,37.56778739,127.0454172
마장2교사거리,37.56818353,127.0456063
청계장원아파트,37.56936548,127.0448777
옥수교회,37.54521235,127.0159089
텐즈힐아파트107동앞,37.56953441,127.028497
응봉동현대아파트,37.5499152,127.0309773
논골.대림아파트107동.금호동벽산아파트,37.5558963,127.0248579
옥수역5.6번출구,37.5418521,127.0170558
서울숲푸르지오아파트,37.544964,127.024387
언더스탠드애비뉴,37.54354556,127.0426917
성동구민체육센터,37.54515013,127.0444591
서울숲역,37.54359648,127.0452126
경일중고등학교,37.54231283,127.048941
이마트.서울숲힐스테이트아파트,37.54025654,127.0526226
서울숲코오롱디지털타워2차,37.54130035,127.0539018
서울경찰청제6기동단,37.54006104,127.0546849
한라시그마밸리앞,37.5399245,127.055406
성수역3번출구,37.54393533,127.057145
서울숲코오롱디지털타워2차,37.54137544,127.053762
이마트.서울숲힐스테이트아파트,37.54029543,127.0524268
현대그린아파트,37.54052649,127.0497161
성수역3번출구,37.54357139,127.0566384
경일중고등학교,37.54241333,127.0491252
한라시그마밸리,37.53989592,127.0552203
서울경찰청제6기동단,37.54001171,127.0549882
서울숲역,37.54390252,127.0451026
성동구민종합체육센터,37.54531637,127.0443143
언더스탠드애비뉴,37.54364903,127.0426065
뚝섬서울숲,37.54367936,127.03736
옥수역2번출구,37.54176638,127.0174712
성수대교북단교차로,37.54428467,127.0354028
옥수파크힐스아파트,37.54724759,127.0128528
옥수파크힐스아파트,37.54715854,127.0128041
마장역,37.56608087,127.0426852
마장역,37.56604857,127.0430045
옥정초등학교,37.54093458,127.0153973
e편한세상금호109동,37.55338679,127.0221426
왕십리자이아파트107동,37.55971397,127.0259542
왕십리KCC스위첸아파트,37.560268,127.026618
금호베스트빌아파트노인정앞,37.56184257,127.025055
풍림아이원아파트후문,37.560157,127.026644
응봉역.광희중학교,37.55182433,127.0355466
대림강변타운아파트A상가,37.5546281,127.0358684
리버그린동아아파트정문,37.553483,127.0375192
서울숲리버뷰자이아파트제2주차장,37.55635234,127.0393651
서울숲리버뷰자이아파트제2주차장,37.55630562,127.0392595
서울숲리버뷰자이아파트제1주차장,37.55416241,127.0390069
왕십리로교차로,37.55772707,127.0390032
왕십리로교차로,37.5577652,127.0391115
리버그린동아아파트,37.55329591,127.0383415
서울숲리버뷰자이아파트제1주차장,37.55469932,127.039346
왕십리역6-1번출구,37.56106301,127.0377868
행당동서울숲더샵,37.55779373,127.0399242
행당동서울숲더샵,37.55814546,127.0392784
서울숲공원,37.54217492,127.0425035
성수역수제화거리,37.54526267,127.0537812
한양대역,37.55683854,127.0431654
한양대학교병원본관1층,37.55945752,127.0437075
한양대학교병원본관1층,37.55945313,127.0436342
한양대학교병원응급실,37.55989644,127.0445586
한양대학교류마티스병원동관,37.55983359,127.0446476
한양대학교백남학술정보관,37.55904652,127.0447171
한양대학교종합기술연구원,37.55901806,127.0448376
한양대학교생활과학대학,37.55688834,127.0463104
한양대학교정문,37.55795404,127.0419315
한양대학교제2의학관,37.55881532,127.0419242
한양대학교동문회관,37.55883291,127.0418226
한양대학교정문,37.55777064,127.0420581
군자교입구,37.55873152,127.0756403
군자교입구,37.55876459,127.0748828
군자역.용마초등학교,37.55606513,127.0824525
군자역.용마초등학교,37.55617936,127.081539
중곡동입구삼거리,37.55449163,127.0865475
어린이대공원후문아차산역,37.55124777,127.0902385
어린이대공원후문아차산역,37.55240618,127.0891987
중곡동입구삼거리,37.55489029,127.0849042
새밭교회,37.54892166,127.0935005
새밭교회,37.54903774,127.0926649
광나루역,37.54561673,127.1033376
광나루역,37.5454441,127.1034046
군자교,37.56157775,127.0750847
군자교,37.56234094,127.0753578
메리놀외방선교회,37.55921116,127.0775411
메리놀외방선교회,37.55911547,127.0775487
중곡1동주민센터입구,37.56029476,127.078201
중곡1동주민센터입구,37.5609461,127.0785052
중곡1동사거리,37.56247632,127.0794073
중곡1동사거리,37.56261623,127.0794125
중마초등학교.중곡제일골목시장앞,37.5652447,127.0809046
용마사거리,37.56236858,127.0819134
중곡2동주민센터앞,37.55986218,127.0809138
중곡2동주민센터앞,37.55987451,127.0810625
중곡동성당앞,37.56292789,127.0827382
종합의료복합단지,37.56391836,127.083271
중곡동종점,37.56207839,127.0871174
중곡보건지소,37.55968287,127.0871446
신성시장앞,37.55832503,127.0877592
중곡우체국앞,37.56143417,127.0839381
면곡시장,37.56976908,127.0796079
면곡시장,37.57027402,127.0795988
중곡아파트,37.56643222,127.0778111
중곡아파트,37.56576638,127.07726
중마초등학교.중곡제일골목시장앞,37.56550453,127.0809767
중곡역입구,37.5663698,127.0815311
중곡역입구,37.56685895,127.0817243
중곡3동주민센터앞,37.56866122,127.082805
중곡3동주민센터앞,37.56849622,127.0826285
면곡시장앞,37.57062663,127.0832184
면곡시장앞,37.5708985,127.0833311
용암사입구,37.56792047,127.086097
용곡삼거리,37.56796644,127.0854963
중곡역.국립정신건강센터,37.56608095,127.0844446
대원고교앞,37.56397602,127.0868058
용암사입구,37.56785579,127.0862661
대원고교앞,37.5641916,127.0868946
중곡동종점,37.56267789,127.087144
신성시장,37.55842317,127.0878522
중곡동입구,37.55418751,127.088584
어린이대공원앞,37.55207415,127.0769332
능동사거리.군자역,37.5552147,127.078509
구의사거리.광진소방서앞,37.54520739,127.0839734
어린이회관,37.54616002,127.0773142
구의사거리.광진소방서앞,37.54504044,127.0845921
광진경찰서,37.54150013,127.0838138
광진경찰서,37.54310313,127.0845869
광진경찰서,37.54224421,127.0842307
광진구청,37.53897619,127.0833859
구의역2번출구,37.5376658,127.0879931
래미안구의파크스위트,37.5447676,127.0891154
구의2동주민센터입구,37.54917048,127.0898966
구의2동주민센터입구,37.54868042,127.0895323
구의사거리,37.54559815,127.0858192
구의사거리,37.54584927,127.0863043
래미안구의파크스위트,37.54490378,127.0890444
현대아파트앞,37.53954317,127.0941084
현대아파트앞,37.53958824,127.0942173
광진우체국,37.53798481,127.0908229
강변역A,37.5361051,127.0937601
테크노마트앞.강변역,37.536515,127.093923
현대2단지,37.5379114,127.096734
올림픽대교북단사거리,37.54344275,127.0932822
올림픽대교북단사거리,37.54332761,127.0935981
광장동현대아파트앞,37.54174469,127.0974905
광장동현대아파트앞,37.54209811,127.0990301
광나루역.극동아파트,37.54358733,127.1029308
광나루역.극동아파트,37.543899,127.1031165
워커힐아파트.광장동,37.54867872,127.1074994
워커힐아파트앞,37.55054143,127.1089001
워커힐입구,37.55058541,127.1088012
광진구청,37.53850235,127.0833389
자양사거리,37.53683767,127.0825837
자양사거리,37.53677464,127.0822444
자양초등학교앞,37.53779459,127.0786397
자양초등학교앞,37.53760459,127.0788445
건국대학교앞,37.53883,127.074457
자양미소약국.자양골목시장,37.53270947,127.0772631
국민은행자양지점앞,37.53148085,127.0813947
자양아파트앞,37.53207816,127.0846842
자양동잠실대교북단,37.53301153,127.0849572
신자초등학교앞,37.5303754,127.0749857
자양미소약국.자양골목시장,37.53276737,127.0769038
국민은행자양지점앞,37.53159223,127.0807667
동서울우편집중국앞,37.53522017,127.0841616
자양아파트앞,37.53200743,127.0846501
자양동잠실대교북단,37.53205686,127.0857202
구의역3번출구,37.53762201,127.0882469
국민은행신자양지점,37.53568163,127.0669187
신양초등학교앞,37.53504894,127.0693476
신양초등학교앞,37.53526457,127.0689616
뚝도변전소앞,37.53610605,127.0689181
광진문화예술회관,37.53859932,127.070056
건국대학교앞,37.53857692,127.0749276
신자초등학교앞,37.53072581,127.0749768
자양우성아파트앞,37.53383697,127.0735984
자양우성아파트앞,37.53395731,127.0734122
자양고교앞,37.53462058,127.0711904
자양고교앞,37.53447623,127.0714303
대동아파트앞,37.53643587,127.0689379
국민은행신자양지점,37.5356938,127.0673249
노룬산시장,37.53954035,127.0625864
건대입구역6번출구,37.54093868,127.0673386
건대로데오거리입구,37.53905502,127.0701444
노룬산시장앞,37.5368259,127.0629531
영동대교북단,37.53664182,127.060954
노룬산시장앞,37.53671658,127.0629456
신양초등학교앞,37.53408447,127.0680533
자양4동주민센터앞,37.53363627,127.0677145
성수사거리,37.54320133,127.0646565
화양사거리,37.54695214,127.0667797
화양리,37.54785941,127.0711681
어린이대공원역.화양천주교회,37.54660224,127.073693
서울화양초등학교,37.54374505,127.0723388
건대입구역사거리.건대병원,37.54093914,127.0710277
건대입구역1번출구,37.54081582,127.0681242
어린이대공원역3번출구,37.54679701,127.0753175
건대입구역사거리.건대병원,37.5410015,127.071194
어린이회관,37.545414,127.079278
어린이대공원역.화양천주교회,37.54592674,127.0735143
송정동서울숲아이파크,37.55174135,127.0694897
송정동건영아파트,37.55465068,127.071098
군자교남단,37.55744486,127.0726937
KEB.하나은행.군자동.지점,37.55770602,127.0767168
KEB.하나은행.군자동.지점,37.55716985,127.0765175
능동우편취급국,37.55617169,127.0759998
군자삼거리,37.55497176,127.0752986
군자삼거리,37.55467848,127.0752252
세종초등학교.세종사이버대학교앞,37.55341111,127.0732517
세종초교앞,37.55382039,127.0742166
군자새마을금고.성동광진위센터,37.55185625,127.0712836
군자새마을금고앞,37.55135274,127.071118
장안초등학교,37.54870765,127.0706361
장안초등학교,37.54851106,127.0705324
화양사거리,37.54827943,127.0686729
화양리,37.54796511,127.071352
어린이대공원앞.세종대학교,37.54973025,127.0756091
능동교회앞,37.5528419,127.0771019
능동사거리.군자역,37.55661757,127.0791167
군자역먹자골목사거리,37.55606182,127.077579
군자동주민센터앞,37.55487652,127.0761743
어린이대공원후문,37.5508659,127.0905058
중곡동입구,37.55480859,127.0883528
제일은행사거리,37.53351902,127.0747339
동곡삼거리,37.56359206,127.0781646
건대병원입구,37.54208236,127.0715617
광진청소년수련관,37.54602821,127.1052371
강변역B,37.53607167,127.0937784
테크노마트앞.강변역,37.53662763,127.0937908
중곡동성당,37.56293785,127.0826023
종합의료복합단지,37.56450766,127.0834509
중곡역.국립정신건강센터,37.56620762,127.084388
용곡삼거리,37.57062663,127.0832184
구의3동주민센터,37.53905922,127.0924814
구의3동주민센터,37.53912484,127.0923755
건대입구(가상),37.54023659,127.0708358
중곡4동경로당입구앞,37.55913607,127.0939576
중곡아파트.종점,37.56641827,127.0778034
긴고랑종점,37.562159,127.096058
정보도서관,37.55024464,127.1104764
강원설비앞,37.55900456,127.0901363
강원설비앞,37.55890665,127.0899332
중앙상회앞,37.56015595,127.0948014
한강호텔입구,37.54848037,127.1094423
중곡4동경로당입구앞,37.55922297,127.094219
중곡아파트.기점,37.56702558,127.0781417
구.새마을금고앞,37.56144682,127.0872203
CU중곡긴고랑점앞,37.5589266,127.0930294
광나루현대아파트,37.546501,127.107479
긴고랑주차장,37.56067725,127.0955419
신성시장입구,37.55853117,127.0880143
중곡4동어린이집입구,37.55869718,127.0917033
신동아아파트,37.54627205,127.1053168
마을금고.브레드제과점,37.55765604,127.0892721
긴고랑입구,37.55890216,127.0886715
우리들약국,37.55691744,127.0903033
광남고.삼성아파트,37.54193325,127.1014374
해오름공원입구,37.55631974,127.0911366
현대3차아파트,37.54045593,127.0996613
기업은행.용마사거리,37.56251587,127.0814701
소망슈퍼,37.55489617,127.0931521
찬양교회,37.55409875,127.0875672
송림식당앞,37.53680537,127.076722
중곡우체국앞,37.56122267,127.0841087
영화사입구,37.55421766,127.0941395
군자역,37.55792117,127.0799407
강변역.테크노마트앞,37.53637786,127.0948749
자양중학교앞,37.53467072,127.0761051
성안약국,37.55319434,127.0933284
지영슈퍼,37.55180938,127.0922128
구의역,37.53823651,127.0892553
국민은행자양지점,37.53203353,127.0792631
아차산역사거리,37.55107613,127.0916293
중곡보건지소,37.55958903,127.0871251
미니스톱구의중앙점앞,37.54155063,127.0900165
영동대교입구.성수사거리,37.54244049,127.0642255
선화예고앞,37.54940535,127.0901684
긴고랑입구,37.55879357,127.0886751
구의홈마트앞,37.54029203,127.0897111
화양동현대아파트,37.54402463,127.0651225
성자초등학교앞,37.53135034,127.082258
대진택시,37.54766692,127.088188
중곡4동어린이집입구,37.55858729,127.0916616
래미안구의파크스위트사거리,37.54404999,127.0905922
성수대우프레시아1차아파트,37.54533654,127.0658663
CU중곡긴고랑점앞,37.55881164,127.0929851
화양사거리SKV1센터,37.54623852,127.0663767
행운슈퍼앞,37.53297125,127.0869976
중앙상회앞,37.560062,127.094873
한창주택,37.53368,127.0891023
광장중학교앞,37.54691372,127.1023334
구의아크로리버앞,37.53531256,127.0920469
구의역4번출구,37.53673203,127.0848051
장신대앞,37.5476193,127.1051977
강변역A,37.53596478,127.0938461
워커힐아파트입구,37.54796858,127.1066878
동서울호텔앞,37.53449531,127.0920592
워커힐아파트,37.549962,127.107576
한창주택,37.5337242,127.0891143
행운슈퍼앞,37.53303605,127.087066
워커힐아파트입구,37.54802085,127.1065087
구의역1번출구,37.53694503,127.0852067
장신대앞,37.54769288,127.1051092
성자초등학교앞,37.53140186,127.0825794
광장중학교앞,37.54704734,127.1024494
광진경찰서앞,37.54236599,127.0842814
한전삼거리,37.5454336,127.0979594
국민은행자양지점,37.53209592,127.0792501
청구아파트앞,37.54240327,127.096823
광장자이아파트,37.54228507,127.0947346
서울서광교회앞,37.54760797,127.0883183
자양중학교앞,37.53465095,127.0761908
래미안구의파크스위트사거리,37.54411854,127.0905476
자양1파출소앞,37.53678277,127.0768109
면곡시장,37.57149572,127.0813811
동곡삼거리,37.56375447,127.0780481
지영슈퍼,37.55179717,127.0922651
미니스톱구의중앙점앞,37.5415507,127.0899534
성안약국,37.55315552,127.0933638
구의홈마트앞,37.54030597,127.0896511
종로약국앞,37.55757633,127.0879979
영화사입구,37.55410145,127.0941142
구의역,37.53826245,127.0891987
소망슈퍼,37.55489755,127.0932875
테크노마트.광진문화원,37.5371323,127.0959504
해오름공원입구,37.5562883,127.0913163
프라임아파트앞,37.53793689,127.0968989
용마사거리,37.56269403,127.0812103
우리들약국,37.55700135,127.0903206
현대3.5차아파트,37.54083702,127.1002749
마을금고앞,37.55769583,127.0893527
광남고.삼성아파트,37.54232713,127.1016911
자양종합복지관앞,37.53242847,127.0754482
신성시장입구,37.55862634,127.0880148
대순진리회앞.구.새마을금고,37.56094058,127.08743
대원외고앞,37.56323558,127.0870517
광나루현대아파트,37.5467113,127.1076788
중곡4동파출소,37.56540873,127.0866851
한강호텔입구,37.5483069,127.1092854
워커힐팰리스,37.55002643,127.1096179
아차산역사거리,37.55106608,127.0916862
중곡119안전센터,37.56676307,127.0863009
뚝섬유원지,37.53137531,127.0669121
건국대입구,37.54102209,127.0675136
광장자이아파트,37.54214884,127.0948842
용마초등학교,37.55634793,127.0817148
한전삼거리,37.54529369,127.0980519
청구아파트앞,37.54335849,127.0961493
강변역.테크노마트앞,37.53625953,127.0946033
답십리역사거리,37.56519211,127.0550661
청년회의소,37.56203138,127.0612991
장한평역,37.56116552,127.0672897
신답초등학교.청계한신휴플러스,37.57169595,127.0442861
신답초등학교.청계한신휴플러스,37.57175446,127.0447271
동대문구청,37.57406577,127.0383298
서울시동부병원,37.573941,127.030983
신설동역.서울풍물시장,37.57444978,127.0257335
중랑교,37.59174803,127.067681
중랑교,37.5913868,127.0669141
삼육서울병원,37.58968803,127.0606745
삼육서울병원,37.590345,127.063382
시조사삼거리,37.58865476,127.0570374
떡전교사거리.동대문노인복지관,37.58651073,127.0520846
청량리역환승센타,37.58041216,127.0454186
청량리역환승센타,37.58048201,127.0457819
동대문구청,37.57345815,127.0399886
청량리역환승센터,37.58038128,127.0456563
청량리역환승센터,37.58041207,127.0456947
청량리역환승센터,37.58065796,127.0454191
청량리미주아파트.동대문세무서,37.58278559,127.0484429
청량리.청과물도매시장,37.5788208,127.0406922
제기동역.서울약령시,37.578081,127.037625
제기동역.서울약령시,37.57821541,127.0353333
용두동사거리,37.5775089,127.029999
용두동사거리.한국의류시험연구원,37.57719772,127.0283634
신설동역,37.57606586,127.0250862
신설동역,37.575838,127.023804
신설동역,37.57639349,127.0256123
신설동역,37.57632081,127.0259165
용두동한국의류시험연구원,37.57743634,127.0291538
용두로타리한국의류시험연구원,37.5773456,127.0294406
제기역약령시장,37.57822953,127.0366107
제기역약령시장,37.57807027,127.0367206
신설동역1번출구,37.57662943,127.0232641
청량리미주상가앞,37.5819456,127.0476073
서울성심병원,37.58436154,127.0502968
서울성심병원,37.58466965,127.0507899
시조사,37.58682267,127.0523319
휘경동입구,37.587708,127.055221
삼육서울병원,37.58964745,127.0605373
중랑교,37.59123875,127.0663895
회기시장,37.59119545,127.0566561
회기시장,37.59100011,127.0566581
경희중고,37.59307434,127.0579437
경희중고,37.59337612,127.058267
외대앞,37.5956045,127.0596615
외대앞,37.59550454,127.0597132
이문동우체국,37.59935959,127.0618847
이문동교회,37.60010475,127.0620931
의릉입구,37.60387664,127.0619757
의릉입구,37.6034829,127.0620809
한천로쌍용아파트앞,37.59819721,127.0677673
한천로쌍용아파트앞,37.59866364,127.0678555
이문동삼익아파트,37.59455518,127.0682537
이문동삼익아파트,37.59507882,127.068219
동일스위트리버아파트.휘봉고교,37.5877808,127.0677856
휘경유수지견인차고지앞,37.58838654,127.0684012
서울준법지원센터.동성빌라,37.58556469,127.067484
서울준법지원센터.동성빌라,37.58567041,127.06759
휘경여중고휘경주공아파트앞,37.58238204,127.068284
휘경여중고휘경주공아파트,37.58215653,127.0684111
장안동현대아파트앞,37.57974617,127.068419
전곡시장앞,37.57722461,127.0678606
전곡시장앞,37.57706834,127.067928
답십리촬영소.우성그린아파트,37.57434814,127.0669557
촬영소사거리.우성그린아파트,37.57354352,127.0668086
풍안시장.동답초교,37.57109327,127.0653513
동답한신동아아파트,37.56971547,127.0642828
동답한신동아아파트,37.56891378,127.0638369
동아.위더스빌아파트,37.56674186,127.0621669
동아.위더스빌아파트,37.56611481,127.0615577
하나은행장안동지점,37.56339099,127.0584143
장한평,37.56118808,127.0671091
청년회의소앞,37.56200141,127.0615051
고미술상가,37.56347513,127.0574527
답십리역.동부시장,37.56713468,127.0523792
신답역앞,37.57076339,127.0470356
동대문구청.용두역4번출구,37.57364914,127.0393318
용두역,37.57398032,127.0371983
용두동신동아아파트,37.57383813,127.0317892
동대문우체국.서울풍물시장,37.57481633,127.024606
동대문구청.용두역3번출구,37.5752284,127.0382446
동대문구청.용신동주민센터,37.57658417,127.0383332
동대문구청.용신동주민센터,37.57549796,127.0381236
경동시장앞,37.58200375,127.0386271
제기동주민센터.서울약령시앞,37.58192251,127.0384739
경동시장,37.57996155,127.0383674
홍파초등학교,37.58554301,127.0385628
홍파초등학교,37.58559926,127.0384168
제기동한신아파트앞,37.58751967,127.0378313
고려대역.고대앞삼거리,37.59025543,127.0364106
고려대역.고대앞삼거리,37.58880492,127.0367938
고려대학교앞,37.58816422,127.0347492
우신향병원,37.58557671,127.0322411
안암오거리,37.582438,127.029909
대광고등학교앞,37.57981175,127.0255251
종암초등학교앞,37.58162586,127.0296585
용두시장앞,37.57910509,127.030282
용두시장앞,37.57898995,127.0301724
서울시동부병원,37.5758985,127.0304991
서울시동부병원,37.57618845,127.03063
동아제약앞,37.57259573,127.0305182
동아제약앞,37.57271908,127.0306795
떡전교앞,37.58489265,127.0526761
떡전교앞,37.58467426,127.0527049
서울시립대입구,37.5829785,127.053996
서울시립대학교앞,37.5827204,127.0540275
서울시동부교육지원청.해성국제컨벤션고교,37.57889713,127.0569583
전농로터리시장.동부교육지원청,37.57895991,127.0567563
전농우체국앞,37.57649362,127.0576244
전농우체국앞,37.57636919,127.0577519
청솔우성아파트.답십리시장,37.57371689,127.0575218
청솔우성아파트.답십리시장,37.57410902,127.0574258
답십리2동시온교회앞,37.57060376,127.0572594
답십리1동희망샘교회앞,37.57052364,127.0571156
답십리초등학교.현대시장,37.56839054,127.0570564
답십리초등학교앞,37.56862575,127.0569438
답십리역사거리,37.56559077,127.0550792
황물로사거리,37.56654589,127.0559866
답십리1동주민센터.래미안위브,37.57232703,127.0510676
답십리1동주민센터.래미안위브,37.57229105,127.051204
동대문중학교,37.57484643,127.0536152
동대문중학교,37.57424292,127.0531735
전농래미안크레시티아파트,37.57627922,127.0557094
대한노인회동대문구지회,37.57613207,127.0556893
전농사거리,37.5777269,127.0591494
전농사거리,37.57763182,127.0592277
배봉초등학교.전농우성아파트,37.5786227,127.0673019
배봉초등학교.전농우성아파트,37.57851962,127.0674082
장안2동주민센터,37.57880039,127.0704083
장안2동주민센터,37.57868468,127.0703645
장안교앞,37.57952754,127.074168
장안교은석초등학교,37.57969803,127.0749913
청량리역6번출구,37.57854556,127.0431681
청량리역6번출구,37.57811566,127.0435343
롯데캐슬노블레스,37.57565753,127.0482801
전농시장앞,37.57618008,127.0472037
래미안크레시티.답십리도서관,37.57438544,127.0504811
동대문구답십리도서관앞,37.5738601,127.0512537
답십리래미안위브아파트,37.57275919,127.0547597
답십리래미안미드카운티,37.57287583,127.0555491
답십리종합상가,37.5727917,127.0567058
답십리2동두산아파트,37.57278448,127.0583182
한양아파트.청솔우성아파트후문,37.57287296,127.0587547
답십리2동한양아파트앞,37.57272183,127.0614082
답십리2동한양아파트앞,37.57281434,127.0612348
동답한신.대림아파트동대문체육관,37.57268271,127.0638359
촬영소사거리.동답초등학교,37.57266048,127.0651111
촬영소사거리.세양청마루아파트앞,37.57274461,127.0654442
동대문구.성동구선거관리위원회,37.57245588,127.068104
동대문구.성동구선거관리위원회,37.57257648,127.0679536
장안사거리,37.57240699,127.0704835
국민은행장안동지점,37.5722096,127.0733513
국민은행장안동지점,37.57207643,127.0741258
장안동근린공원,37.5773241,127.071948
장안동근린공원,37.57816162,127.0721878
동대문더퍼스트데시앙아파트,37.57535451,127.0718027
NH농협장안평지점,37.57516282,127.0719091
코리아병원,37.57320925,127.0716208
새서울병원,37.57311199,127.0717735
장안동삼성쉐르빌아파트,37.57131771,127.0711176
장안동삼성쉐르빌아파트,37.57155025,127.0711287
(구)경남호텔앞,37.5696096,127.0700077
현대벤처빌.현대썬앤빌,37.56891524,127.0694144
현대벤처빌,37.56818745,127.0690899
우리은행장안지점앞,37.56614851,127.0676379
우리은행장안지점앞,37.56566553,127.0674806
북한연구소앞,37.5635097,127.0660347
장한평역,37.56260935,127.0652967
장한평역,37.56247147,127.0653529
신이문역,37.60263694,127.0678563
이문동현대아파트앞,37.6012997,127.0709171
이문동현대아파트,37.60125366,127.0709986
휘경2동주민센터,37.59071072,127.0680011
휘경2동주민센터,37.59066175,127.0679972
동부아동상담소.동국대부속중고,37.57683231,127.0763669
장안삼성래미안2차아파트,37.574947,127.076592
장안삼성래미안2차아파트.성복교회,37.57304523,127.0768293
장안현대홈타운아파트앞,37.56977612,127.0733413
구민회관앞,37.56656337,127.074085
파라브아파트,37.56357853,127.0723859
장안현대홈타운상가,37.57111532,127.0742209
장안현대홈타운앞,37.56955614,127.0758201
장안치안센터,37.56839879,127.0725881
장안치안센터,37.56850423,127.0727606
장평중학교,37.56576722,127.0708999
회기역종점,37.58986042,127.0588974
경희대입구,37.59133192,127.0529821
경희대입구,37.5915086,127.052842
서울바이오허브.농촌경제연구원,37.5914173,127.0500067
서울바이오허브.농촌경제연구원,37.59150469,127.0494495
한국과학기술원.홍릉초등학교,37.5916534,127.0466102
한국과학기술원.홍릉초등학교,37.59156346,127.0468544
국방연구원,37.59131412,127.0410356
국방연구원,37.59120808,127.0400586
세종대왕기념관,37.58985959,127.0424121
세종대왕기념관,37.59046907,127.0423644
영휘원사거리.(구)홍릉사거리,37.58601547,127.0432458
영휘원사거리.(구)홍릉사거리,37.58599782,127.0433859
동대문경찰서,37.58383412,127.0439599
동대문경찰서,37.58354395,127.0441898
현대코아,37.58178964,127.0447645
현대코아,37.58149932,127.0447214
동대문중앙새마을금고,37.583053,127.0413078
동대문중앙새마을금고,37.58298716,127.0419717
제기동주민센터앞,37.58294309,127.0378704
제기동한신아파트,37.58661052,127.0373626
제기시장,37.58644378,127.0355055
제기시장,37.5865296,127.0349914
외대역앞,37.59607333,127.0609965
외대역앞,37.596025,127.061289
이경시장,37.5952822,127.0649528
청랑리한신아파트.청량사입구,37.58668379,127.0477361
전동초등학교.전농동SK아파트,37.57782315,127.0609321
벽산아파트,37.5826981,127.0307234
제기동천주교회,37.58278855,127.0337486
이문동쌍용아파트,37.59879021,127.0690326
이문동쌍용아파트,37.59897192,127.0692378
이문1동주민센터,37.59753612,127.0650059
전동초등학교.전농동SK아파트,37.57801464,127.0617054
한국산업인력공단서울지역본부,37.58387027,127.0729633
휘경공고휘경주공아파트,37.58418387,127.0694454
e편한세상청계센트럴포레아파트,37.57067608,127.0303722
한천로입구,37.59908722,127.0674169
래미안장안1차아파트앞,37.56657628,127.0717625
장평중학교앞,37.56486455,127.0703697
청량리미주상가앞,37.58191176,127.0473139
동대문구청.용두역,37.57279753,127.039868
종로사약국,37.59445245,127.065281
회기동현대아파트,37.58899117,127.054441
우산빌딩앞,37.58893999,127.0546064
배봉산입구,37.58016994,127.0682878
면곡시장,37.57159759,127.0810576
동부아파트,37.58673938,127.0454533
자동차부품상가,37.5645693,127.0577442
청랑리한신아파트.청량사입구,37.58657073,127.0477351
장안동삼성쉐르빌아파트앞,37.57232334,127.0702125
동대문노인종합복지관,37.58609704,127.0497721
쌍용아파트,37.60138416,127.0684654
쌍용아파트,37.60138309,127.0684854
삼육서울병원,37.59033529,127.0623557
동일스위트리버앞.휘봉고교,37.58721364,127.0675201
청량리수산시장,37.57869413,127.0408459
휘봉초등학교,37.58775506,127.0698001
휘경미소지움아파트,37.59085782,127.0645964
휘경공고.휘경주공아파트,37.58455455,127.0701077
용두동신동아아파트,37.57399607,127.0326025
청량리수산시장,37.57901319,127.041865
답십리역,37.56664689,127.0530512
가든아파트.수사연구소,37.58454074,127.0723809
