gid,val,EMD_NM,자치구?,등록수,교통량,동물병?,위탁업?,판매업?,놀이터_
"11560127",3864511.3700000001117587089538574218750,양평동3가,영등포구,"526","4465",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560128",4545299.4100000001490116119384765625000,양평동4가,영등포구,"324","4465",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560129",4449351.5499999998137354850769042968750,양평동5가,영등포구,"303","4465",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560130",3243769.5800000000745058059692382812500,양평동6가,영등포구,"240","4465",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560131",469558.8300000000162981450557708740234,양화동,,,"4465",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11560132",3702140.4700000002048909664154052734375,신길동,영등포구,"5042","3810",11.000000000000000,6.000000000000000,2.000000000000000,0.000000000000000
"11560133",3479181.8500000000931322574615478515625,대림동,영등포구,"2569","10458",4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11560134",397000.0000000000000000000000000000000,양평동,,,"4465",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11590101",4905636.5400000000372529029846191406250,노량진동,동작구,"1266","10605",1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11590102",3596724.6400000001303851604461669921875,상도동,동작구,"5090","7711",7.000000000000000,6.000000000000000,1.000000000000000,0.000000000000000
"11590103",3848814.3799999998882412910461425781250,상도1동,동작구,"435","5960",1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11590104",2334319.7500000000000000000000000000000,본동,동작구,"488","10605",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11590105",4315806.6100000003352761268615722656250,흑석동,동작구,"1423","34272",2.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11590106",902242.2399999999906867742538452148438,동작동,동작구,"290","13576",0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11590107",3738631.0000000000000000000000000000000,사당동,동작구,"4424","13576",7.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000
"11590108",3936952.2599999997764825820922851562500,대방동,동작구,"1729","8160",0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11590109",3618832.3900000001303851604461669921875,신대방동,동작구,"1996","4720",3.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000
"11620101",2752304.3100000000558793544769287109375,봉천동,관악구,"9601","11901",13.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000
"11620102",1574473.5800000000745058059692382812500,신림동,관악구,"14555","8034",13.000000000000000,23.000000000000000,1.000000000000000,0.000000000000000
"11620103",766578.5300000000279396772384643554688,남현동,관악구,"871","22611",3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11650101",5217925.0000000000000000000000000000000,방배동,서초구,"5359","10076",15.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000
"11650102",4842495.7400000002235174179077148437500,양재동,서초구,"1743","16010",7.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000
"11650103",1859685.3100000000558793544769287109375,우면동,서초구,"1085","9358",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11650104",205152.2200000000011641532182693481445,원지동,서초구,"10","16010",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11650106",8235485.7599999997764825820922851562500,잠원동,서초구,"2496","24190",4.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000
"11650107",10285153.2200000006705522537231445312500,반포동,서초구,"4175","18270",11.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000
"11650108",10590384.4399999994784593582153320312500,서초동,서초구,"4641","14686",13.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000
"11650109",464108.0800000000162981450557708740234,내곡동,서초구,"271","5052",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11650110",911993.0999999999767169356346130371094,염곡동,서초구,"68","5052",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11650111",394476.5900000000256113708019256591797,신원동,서초구,"216","5052",1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11680101",14980384.8399999998509883880615234375000,역삼동,강남구,"5096","14112",16.000000000000000,19.000000000000000,0.000000000000000,0.000000000000000
"11680103",5922772.0999999996274709701538085937500,개포동,강남구,"3189","7083",6.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11680104",11272768.0299999993294477462768554687500,청담동,강남구,"2005","23080",3.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000
"11680105",14872586.6199999991804361343383789062500,삼성동,강남구,"2902","8189",11.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000
"11680106",12343717.0999999996274709701538085937500,대치동,강남구,"4209","19604",6.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000
"11680107",14616377.5299999993294477462768554687500,신사동,은평구,"2930","7318",5.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000
"11680108",10934924.1099999994039535522460937500000,논현동,강남구,"3890","12495",17.000000000000000,19.000000000000000,0.000000000000000,0.000000000000000
"11680110",12869235.2899999991059303283691406250000,압구정동,강남구,"1884","7318",1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11680111",1419262.6499999999068677425384521484375,세곡동,강남구,"641","3985",2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11680112",1679355.1499999999068677425384521484375,자곡동,강남구,"898","3985",1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
"11680113",814971.2199999999720603227615356445313,율현동,강남구,"159","3985",1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11680114",4503931.9400000004097819328308105468750,일원동,강남구,"1755","7083",4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11680115",2529735.4300000001676380634307861328125,수서동,강남구,"992","16782",1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11680118",10838044.9700000006705522537231445312500,도곡동,강남구,"2877","10497",9.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000
"11710101",8257975.5400000000372529029846191406250,잠실동,송파구,"5255","14092",10.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000
"11710102",5579734.9000000003725290298461914062500,신천동,송파구,"1680","20877",3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000
"11710103",2841457.3599999998696148395538330078125,풍납동,송파구,"1701","18405",3.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000
"11710104",6715953.2400000002235174179077148437500,송파동,송파구,"2152","15294",9.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000
"11710105",6102858.4199999999254941940307617187500,석촌동,송파구,"1862","6484",3.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000
"11710106",5122688.1299999998882412910461425781250,삼전동,송파구,"1887","10507",8.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000
"11710107",6884533.1600000001490116119384765625000,가락동,송파구,"3195","6323",6.000000000000000,4.000000000000000,0.000000000000000,1.000000000000000
"11710108",6074418.4599999999627470970153808593750,문정동,송파구,"3233","9303",7.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000
"11710109",4212248.1799999997019767761230468750000,장지동,송파구,"1551","9303",4.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000
"11710111",4890055.2500000000000000000000000000000,방이동,송파구,"3056","13805",5.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000
"11710112",5071755.6699999999254941940307617187500,오금동,송파구,"1657","6468",8.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000
"11710113",4283952.1299999998882412910461425781250,거여동,송파구,"1531","3113",7.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000
"11710114",2956764.5299999997951090335845947265625,마천동,송파구,"1728","5854",1.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000
"11740101",5146759.5099999997764825820922851562500,명일동,강동구,"1534","5722",6.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11740102",3009235.8599999998696148395538330078125,고덕동,강동구,"1299","25505",2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11740103",3329961.0099999997764825820922851562500,상일동,강동구,"936","6543",3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"11740105",3993336.3999999994412064552307128906250,길동,강동구,"2019","12288",4.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000
"11740106",2366817.8399999998509883880615234375000,둔촌동,강동구,"1524","9257",7.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000
"11740107",1849342.5300000000279396772384643554688,암사동,강동구,"3083","6205",6.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000
"11740108",5293907.2900000000372529029846191406250,성내동,강동구,"2971","14826",10.000000000000000,10.000000000000000,1.000000000000000,0.000000000000000
"11740109",4016160.2700000000186264514923095703125,천호동,강동구,"4101","13706",8.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000
"11740110",2309550.1600000001490116119384765625000,강일동,강동구,"814","12100",2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
